                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    441,               0.018592,              0.0084729,              0.0082234,             0.00058664,                0.87011,                0.88074,                0.92484,                0.76527,                0.87011,                0.88074,                0.92484,                0.66222,               0.019019,              0.0077492,              0.0091109,               0.000385,               0.005644,               0.005644,               0.005644
                    442,               0.018772,              0.0091913,               0.007726,              0.0005909,                 0.8826,                0.87956,                0.92445,                0.64768,                 0.8826,                0.87956,                0.92445,                  0.703,               0.017067,              0.0077954,                0.00913,             0.00039053,              0.0056341,              0.0056341,              0.0056341
                    443,               0.016481,              0.0097524,               0.007243,              0.0017007,                0.88874,                0.88338,                0.92512,                0.76284,                0.88874,                0.88338,                0.92512,                 0.6551,                0.01863,              0.0077381,              0.0091889,             0.00040741,              0.0056242,              0.0056242,              0.0056242
                    444,               0.018279,              0.0089067,              0.0077257,              0.0015755,                0.86094,                0.91175,                0.92457,                0.67712,                0.86094,                0.91175,                0.92457,                0.65295,               0.017227,              0.0078611,              0.0094185,             0.00046844,              0.0056143,              0.0056143,              0.0056143
                    445,               0.019015,              0.0091419,              0.0078223,             0.00063589,                0.84848,                0.92608,                0.92457,                0.77004,                0.84848,                0.92608,                0.92457,                 0.6736,               0.017903,              0.0079818,              0.0094168,             0.00049696,              0.0056044,              0.0056044,              0.0056044
                    446,                0.01879,              0.0098244,              0.0075578,             0.00081146,                0.85603,                0.93222,                0.92374,                0.70506,                0.85603,                0.93222,                0.92374,                0.67405,               0.016528,              0.0079718,              0.0094898,             0.00054684,              0.0055945,              0.0055945,              0.0055945
                    447,               0.018818,              0.0095408,              0.0066438,              0.0010728,                0.83949,                 0.9375,                0.92335,                0.71708,                0.83949,                 0.9375,                0.92335,                0.66789,               0.017508,              0.0080025,              0.0092769,             0.00059767,              0.0055846,              0.0055846,              0.0055846
                    448,                  0.019,               0.009223,              0.0074004,              0.0010032,                0.97495,                 0.8125,                0.92327,                 0.6997,                0.97495,                 0.8125,                0.92327,                0.68279,               0.018679,              0.0077623,              0.0094073,             0.00060196,              0.0055747,              0.0055747,              0.0055747
                    449,                0.02088,               0.010371,              0.0072681,             0.00067074,                0.95928,                 0.8407,                  0.931,                0.68726,                0.95928,                 0.8407,                  0.931,                0.69592,               0.017515,              0.0077409,              0.0095243,              0.0005888,              0.0055648,              0.0055648,              0.0055648
                    450,               0.019518,               0.010848,              0.0084248,              0.0013391,                0.90146,                 0.9375,                0.93912,                0.73138,                0.90146,                 0.9375,                0.93912,                0.70016,               0.016938,              0.0078851,               0.009459,              0.0005311,              0.0055549,              0.0055549,              0.0055549
                    451,               0.016949,               0.010399,              0.0069289,             0.00067455,                0.91227,                 0.9375,                 0.9389,                0.69228,                0.91227,                 0.9375,                 0.9389,                0.69704,               0.020606,              0.0079535,              0.0096266,             0.00045347,               0.005545,               0.005545,               0.005545
                    452,               0.021022,              0.0091675,              0.0071329,              0.0013387,                  0.924,                 0.9375,                0.93955,                0.78204,                  0.924,                 0.9375,                0.93955,                0.66488,               0.018571,              0.0079096,              0.0094519,             0.00040627,              0.0055351,              0.0055351,              0.0055351
                    453,                0.01835,              0.0094987,              0.0078082,              0.0014866,                0.92343,                 0.9375,                0.93883,                0.71296,                0.92343,                 0.9375,                0.93883,                 0.6793,               0.019188,               0.007787,              0.0094607,             0.00041609,              0.0055252,              0.0055252,              0.0055252
                    454,               0.018781,               0.011347,              0.0082939,             0.00081355,                0.91933,                0.92852,                0.93858,                 0.7708,                0.91933,                0.92852,                0.93858,                0.67887,               0.019166,               0.007708,              0.0094526,             0.00053215,              0.0055153,              0.0055153,              0.0055153
                    455,               0.016955,               0.010205,              0.0064485,             0.00066084,                0.95494,                  0.875,                0.93064,                0.75612,                0.95494,                  0.875,                0.93064,                0.71299,               0.018399,              0.0075082,              0.0094621,             0.00091496,              0.0055054,              0.0055054,              0.0055054
                    456,               0.019909,                0.01054,              0.0085234,             0.00049472,                0.95518,                0.88131,                0.93864,                0.74086,                0.95518,                0.88131,                0.93864,                0.69531,               0.019867,              0.0076413,              0.0095072,             0.00036259,              0.0054955,              0.0054955,              0.0054955
                    457,                0.01927,              0.0091945,               0.007777,              0.0010975,                0.92225,                0.92749,                 0.9389,                 0.7611,                0.92225,                0.92749,                 0.9389,                0.67352,                0.01698,              0.0078598,              0.0095508,             0.00031447,              0.0054856,              0.0054856,              0.0054856
                    458,               0.017124,              0.0098726,              0.0073905,             0.00075588,                0.92802,                 0.9306,                0.93965,                0.76698,                0.92802,                 0.9306,                0.93965,                0.67462,               0.017964,              0.0078254,              0.0095181,              0.0003211,              0.0054757,              0.0054757,              0.0054757
                    459,               0.016707,               0.010382,              0.0072131,              0.0022411,                 0.9111,                0.92663,                 0.9402,                0.74167,                 0.9111,                0.92663,                 0.9402,                0.70348,               0.019633,              0.0084159,              0.0093136,              0.0003231,              0.0054658,              0.0054658,              0.0054658
                    460,               0.018253,                 0.0101,               0.006221,              0.0006543,                 0.9496,                0.88742,                0.94008,                0.69682,                 0.9496,                0.88742,                0.94008,                0.65355,               0.020033,              0.0086471,              0.0092988,             0.00033798,              0.0054559,              0.0054559,              0.0054559
                    461,               0.019395,              0.0094536,               0.007215,              0.0012432,                 0.9621,                0.88088,                 0.9392,                0.71758,                 0.9621,                0.88088,                 0.9392,                0.66442,               0.020549,              0.0082917,              0.0090783,              0.0003541,               0.005446,               0.005446,               0.005446
                    462,               0.017296,              0.0088611,              0.0068128,             0.00068707,                0.96206,                0.88068,                0.93965,                0.75474,                0.96206,                0.88068,                0.93965,                0.64455,               0.020518,              0.0080452,              0.0090055,             0.00036573,              0.0054361,              0.0054361,              0.0054361
                    463,                0.01803,               0.010044,              0.0077539,              0.0010989,                0.96448,                0.88269,                0.93965,                0.71636,                0.96448,                0.88269,                0.93965,                0.71973,               0.022289,               0.007655,              0.0086346,             0.00036383,              0.0054262,              0.0054262,              0.0054262
                    464,               0.018798,              0.0097441,              0.0067092,             0.00056813,                0.96201,                0.88278,                0.93937,                0.74079,                0.96201,                0.88278,                0.93937,                0.69827,               0.022113,              0.0074222,              0.0086191,             0.00035563,              0.0054163,              0.0054163,              0.0054163
                    465,               0.019579,              0.0093056,              0.0079467,              0.0010389,                0.96093,                0.88139,                0.93946,                0.76341,                0.96093,                0.88139,                0.93946,                0.69279,               0.021014,              0.0074109,              0.0085053,             0.00034323,              0.0054064,              0.0054064,              0.0054064
                    466,               0.017926,              0.0094645,              0.0072904,              0.0019681,                0.95329,                0.88234,                0.93897,                0.74862,                0.95329,                0.88234,                0.93897,                0.72404,               0.021913,              0.0074045,              0.0084341,             0.00032763,              0.0053965,              0.0053965,              0.0053965
                    467,               0.017007,              0.0091668,              0.0072523,             0.00068063,                0.94547,                0.88424,                0.93847,                0.76439,                0.94547,                0.88424,                0.93847,                0.71776,               0.021214,              0.0075241,              0.0084329,             0.00031271,              0.0053866,              0.0053866,              0.0053866
                    468,                0.01898,              0.0095546,              0.0085569,             0.00078693,                0.95155,                0.88236,                0.93904,                0.75468,                0.95155,                0.88236,                0.93904,                0.70296,               0.022713,              0.0074747,              0.0083878,             0.00030875,              0.0053767,              0.0053767,              0.0053767
                    469,               0.019471,              0.0097141,               0.007216,              0.0012521,                0.95905,                 0.8821,                 0.9389,                0.81462,                0.95905,                 0.8821,                 0.9389,                0.74254,               0.020153,              0.0074618,              0.0083933,             0.00031238,              0.0053668,              0.0053668,              0.0053668
                    470,               0.018504,              0.0098673,              0.0075632,             0.00080963,                0.95593,                0.88208,                0.93937,                0.76861,                0.95593,                0.88208,                0.93937,                0.68664,                0.01978,              0.0074228,              0.0083439,             0.00032701,              0.0053569,              0.0053569,              0.0053569
                    471,               0.017504,              0.0084595,              0.0071462,              0.0010441,                0.94388,                 0.9375,                0.93985,                0.81791,                0.94388,                 0.9375,                0.93985,                0.69781,               0.021331,              0.0075297,              0.0082827,             0.00035019,               0.005347,               0.005347,               0.005347
                    472,               0.019884,              0.0088935,              0.0077478,             0.00058027,                0.94398,                 0.9375,                0.93975,                0.74924,                0.94398,                 0.9375,                0.93975,                0.69015,               0.019739,              0.0076265,              0.0081582,             0.00036039,              0.0053371,              0.0053371,              0.0053371
                    473,               0.019593,              0.0097704,              0.0080423,             0.00060115,                0.95699,                 0.9375,                0.93955,                0.77387,                0.95699,                 0.9375,                0.93955,                0.65456,               0.020046,              0.0078984,              0.0085235,              0.0003715,              0.0053272,              0.0053272,              0.0053272
                    474,               0.018835,              0.0092899,              0.0079438,             0.00072384,                0.95306,                 0.9375,                0.93985,                0.75224,                0.95306,                 0.9375,                0.93985,                0.68055,               0.021644,               0.007989,              0.0086417,              0.0003942,              0.0053173,              0.0053173,              0.0053173
                    475,               0.017186,              0.0095599,              0.0074961,             0.00093019,                0.95059,                 0.9375,                0.93946,                0.74214,                0.92993,                  0.875,                0.87796,                0.66659,               0.019871,              0.0078976,              0.0085995,             0.00039816,              0.0053074,              0.0053074,              0.0053074
                    476,               0.019864,              0.0092224,               0.006214,             0.00054703,                0.95452,                 0.9375,                0.93975,                0.81102,                0.95452,                 0.9375,                0.93975,                0.67804,               0.019052,              0.0078196,              0.0084321,             0.00039473,              0.0052975,              0.0052975,              0.0052975
                    477,               0.018769,              0.0089298,              0.0090808,              0.0014238,                0.94327,                 0.9375,                0.93912,                0.82663,                0.89338,                  0.875,                0.87736,                0.65755,               0.016842,              0.0080156,              0.0090418,             0.00038271,              0.0052876,              0.0052876,              0.0052876
                    478,               0.017367,              0.0092615,              0.0078925,             0.00050693,                0.90279,                 0.9375,                0.93897,                 0.7721,                0.83879,                  0.875,                0.85923,                0.62718,               0.017905,               0.008301,              0.0098634,             0.00037546,              0.0052777,              0.0052777,              0.0052777
                    479,               0.016829,               0.010173,              0.0079115,             0.00055704,                0.89868,                 0.9375,                 0.9389,                0.77887,                0.90619,                 0.8125,                0.86839,                0.61674,               0.018305,              0.0083617,              0.0097253,             0.00035238,              0.0052678,              0.0052678,              0.0052678
                    480,               0.018631,              0.0096141,              0.0076237,             0.00053933,                0.88287,                 0.9375,                0.93058,                0.73168,                0.88287,                 0.9375,                0.93058,                0.62443,               0.018439,               0.008055,              0.0092216,             0.00034409,              0.0052579,              0.0052579,              0.0052579
                    481,               0.018329,              0.0089252,              0.0070621,              0.0011773,                0.97097,                0.91037,                0.93897,                0.81224,                0.94855,                  0.875,                0.92453,                0.64721,                0.01566,              0.0078231,              0.0088358,             0.00033951,               0.005248,               0.005248,               0.005248
                    482,                0.01733,              0.0092358,              0.0071824,              0.0005261,                0.95527,                 0.9375,                0.93847,                0.80162,                0.93374,                  0.875,                0.90597,                0.65393,               0.015439,              0.0077817,              0.0086222,             0.00033636,              0.0052381,              0.0052381,              0.0052381
                    483,               0.017577,              0.0093332,              0.0067715,             0.00050826,                0.95516,                 0.9375,                0.93757,                0.80995,                0.94882,                  0.875,                0.92312,                0.60198,               0.018568,               0.007925,              0.0084155,             0.00031519,              0.0052282,              0.0052282,              0.0052282
                    484,                0.01915,              0.0096198,              0.0069576,             0.00052055,                 0.9539,                 0.9375,                0.93732,                0.76315,                 0.9539,                 0.9375,                0.93732,                0.65687,                0.01855,              0.0077608,              0.0080681,             0.00032554,              0.0052183,              0.0052183,              0.0052183
                    485,               0.018777,              0.0074266,              0.0066142,             0.00042732,                0.94535,                0.93115,                0.93725,                0.78405,                0.94535,                0.93115,                0.93725,                0.66059,               0.019249,               0.007833,              0.0079689,             0.00032148,              0.0052084,              0.0052084,              0.0052084
                    486,               0.018608,              0.0099135,              0.0076517,             0.00090466,                0.94623,                0.93145,                 0.9374,                0.78493,                0.94623,                0.93145,                 0.9374,                0.68274,               0.019618,              0.0077445,              0.0080082,             0.00033841,              0.0051985,              0.0051985,              0.0051985
                    487,               0.017894,              0.0096247,              0.0074164,             0.00094354,                0.93928,                0.93043,                0.93754,                0.78726,                0.93928,                0.93043,                0.93754,                0.69527,               0.021297,               0.007619,              0.0081682,              0.0003449,              0.0051886,              0.0051886,              0.0051886
                    488,               0.020005,              0.0091061,              0.0066282,             0.00079039,                0.93169,                0.92897,                0.93763,                0.75157,                0.93169,                0.92897,                0.93763,                0.69565,                0.01965,              0.0075805,              0.0080867,             0.00036917,              0.0051787,              0.0051787,              0.0051787
                    489,               0.019124,              0.0091711,              0.0066066,             0.00052838,                0.92488,                 0.9294,                0.93751,                0.70688,                0.92488,                 0.9294,                0.93751,                0.65895,               0.020267,              0.0076376,              0.0081673,             0.00040007,              0.0051688,              0.0051688,              0.0051688
                    490,               0.017961,               0.010854,              0.0071441,             0.00047543,                0.91168,                0.92904,                 0.9377,                0.74763,                0.91168,                0.92904,                 0.9377,                0.70259,               0.019372,              0.0077173,              0.0083504,             0.00042229,              0.0051589,              0.0051589,              0.0051589
                    491,               0.015263,              0.0091721,              0.0078247,             0.00049937,                 0.8942,                 0.9375,                0.93799,                0.74313,                 0.8942,                 0.9375,                0.93799,                0.70363,               0.019793,              0.0078789,              0.0084021,             0.00044966,               0.005149,               0.005149,               0.005149
                    492,               0.019116,              0.0089998,              0.0061279,              0.0007424,                0.88041,                 0.9375,                0.93784,                0.71693,                0.88041,                 0.9375,                0.93784,                0.63942,               0.021142,              0.0079953,              0.0085087,             0.00045261,              0.0051391,              0.0051391,              0.0051391
                    493,               0.018742,              0.0079547,              0.0063711,             0.00061964,                0.89189,                0.93462,                0.93817,                0.68115,                0.89189,                0.93462,                0.93817,                0.62377,               0.019723,              0.0083594,              0.0084321,             0.00046034,              0.0051292,              0.0051292,              0.0051292
                    494,               0.017881,               0.008853,              0.0065956,              0.0012853,                0.89418,                0.93181,                0.93817,                0.71048,                0.89418,                0.93181,                0.93817,                0.65362,               0.019837,              0.0083659,              0.0083685,             0.00044589,              0.0051193,              0.0051193,              0.0051193
                    495,               0.017107,              0.0088267,              0.0072633,              0.0011813,                0.87835,                 0.9375,                 0.9378,                0.70607,                0.87835,                 0.9375,                 0.9378,                0.68178,               0.020461,              0.0084528,               0.008538,             0.00044522,              0.0051094,              0.0051094,              0.0051094
                    496,                0.01963,              0.0089726,              0.0075646,             0.00048413,                0.87921,                 0.9375,                0.93791,                0.75207,                0.87921,                 0.9375,                0.93791,                0.66733,               0.019873,              0.0083141,              0.0087512,             0.00044527,              0.0050995,              0.0050995,              0.0050995
                    497,               0.018864,              0.0094281,              0.0068743,             0.00052214,                0.90562,                0.93268,                0.93817,                0.73852,                0.90562,                0.93268,                0.93817,                0.66591,               0.021699,              0.0081888,              0.0089726,              0.0004353,              0.0050896,              0.0050896,              0.0050896
                    498,               0.018321,              0.0086174,                 0.0067,              0.0004729,                0.91262,                0.93225,                0.93847,                0.74553,                0.91262,                0.93225,                0.93847,                0.67229,               0.020326,              0.0080425,              0.0093291,             0.00042925,              0.0050797,              0.0050797,              0.0050797
                    499,               0.015828,              0.0087979,              0.0063289,             0.00059488,                0.90097,                0.92405,                0.93858,                0.78517,                0.90097,                0.92405,                0.93858,                0.65041,               0.021027,              0.0078391,              0.0093942,             0.00039463,              0.0050698,              0.0050698,              0.0050698
                    500,               0.019951,              0.0094068,              0.0062321,             0.00067945,                 0.9281,                  0.875,                0.93058,                0.70442,                 0.9281,                  0.875,                0.93058,                0.62651,               0.020033,              0.0079177,              0.0095983,             0.00037479,              0.0050599,              0.0050599,              0.0050599
                    501,               0.019935,              0.0087749,              0.0067849,             0.00060418,                0.93383,                  0.875,                0.93092,                0.70947,                0.93383,                  0.875,                0.93092,                0.64578,               0.021102,              0.0081039,              0.0093627,             0.00036597,                0.00505,                0.00505,                0.00505
                    502,               0.016353,              0.0093168,              0.0063401,             0.00050558,                0.94931,                0.87423,                0.93071,                0.72085,                0.94931,                0.87423,                0.93071,                0.65779,               0.019776,              0.0086025,              0.0092676,             0.00036268,              0.0050401,              0.0050401,              0.0050401
                    503,                0.01618,              0.0088417,              0.0069709,             0.00054488,                 0.9541,                0.86945,                0.93058,                0.72255,                 0.9541,                0.86945,                0.93058,                0.68641,               0.023555,               0.008221,              0.0091457,             0.00036659,              0.0050302,              0.0050302,              0.0050302
                    504,               0.020183,              0.0094631,              0.0070943,             0.00055616,                0.92681,                0.92451,                 0.9389,                0.74846,                0.92681,                0.92451,                 0.9389,                0.67065,               0.022449,              0.0077253,              0.0089796,             0.00035915,              0.0050203,              0.0050203,              0.0050203
                    505,               0.017609,              0.0088541,                0.00707,             0.00051221,                   0.93,                0.92906,                0.93836,                0.74794,                   0.93,                0.92906,                  0.955,                0.67308,               0.020184,              0.0078485,              0.0089812,             0.00034575,              0.0050104,              0.0050104,              0.0050104
                    506,                0.01701,               0.010637,              0.0074365,             0.00053692,                0.92932,                0.92642,                0.93795,                0.74602,                0.92932,                0.92642,                0.95155,                 0.6329,               0.019577,              0.0078858,              0.0085342,             0.00033579,              0.0050005,              0.0050005,              0.0050005
                    507,               0.016911,                0.01056,              0.0067735,             0.00052582,                0.91048,                0.92658,                0.93773,                0.76358,                0.91048,                0.92658,                0.93773,                0.66966,               0.020915,              0.0079947,              0.0080264,             0.00030398,              0.0049906,              0.0049906,              0.0049906
                    508,               0.020786,              0.0091285,              0.0075365,             0.00057572,                0.91232,                0.92629,                0.93808,                0.76006,                0.91232,                0.92629,                0.93808,                0.66404,               0.020373,              0.0079095,               0.007869,             0.00029383,              0.0049807,              0.0049807,              0.0049807
                    509,               0.018817,              0.0082813,              0.0071494,             0.00087613,                0.93131,                0.92733,                0.93817,                0.78795,                0.93131,                0.92733,                0.93817,                0.67467,               0.019928,               0.007823,              0.0077429,             0.00029721,              0.0049708,              0.0049708,              0.0049708
                    510,               0.017405,              0.0091552,              0.0061823,             0.00046105,                0.93591,                0.91984,                0.93841,                0.79007,                0.93591,                0.91984,                  0.955,                0.65062,               0.020014,              0.0076617,               0.007869,             0.00029798,              0.0049609,              0.0049609,              0.0049609
                    511,               0.016421,              0.0086858,              0.0070555,             0.00068329,                0.86725,                 0.9375,                0.92327,                0.79651,                0.86725,                 0.9375,                0.93437,                0.68052,               0.020114,              0.0077624,              0.0085135,             0.00028863,               0.004951,               0.004951,               0.004951
                    512,                 0.0182,              0.0085421,              0.0066646,             0.00080285,                0.86753,                 0.9375,                0.92358,                0.73334,                0.86753,                 0.9375,                0.93271,                0.69573,               0.020813,              0.0079134,              0.0085998,             0.00028405,              0.0049411,              0.0049411,              0.0049411
                    513,                0.01987,              0.0099741,               0.007744,             0.00063533,                0.85583,                 0.9375,                  0.931,                0.78518,                0.85583,                 0.9375,                0.93918,                0.69982,               0.019223,              0.0079557,              0.0084128,             0.00028906,              0.0049312,              0.0049312,              0.0049312
                    514,               0.015938,              0.0087217,              0.0064776,             0.00054173,                0.93944,                0.91553,                0.93864,                0.73877,                0.93944,                0.91553,                0.94389,                0.71551,               0.019189,               0.007747,              0.0084362,             0.00029168,              0.0049213,              0.0049213,              0.0049213
                    515,               0.015808,              0.0091145,              0.0074124,             0.00059858,                 0.9351,                0.93447,                0.93791,                0.74684,                 0.9351,                0.93447,                0.94314,                0.68103,               0.018414,              0.0075909,              0.0083952,             0.00029511,              0.0049114,              0.0049114,              0.0049114
                    516,               0.018774,               0.008928,              0.0069765,             0.00041816,                0.92416,                 0.9375,                 0.9377,                0.69272,                0.92416,                 0.9375,                0.94567,                0.66986,               0.019946,              0.0075059,              0.0083511,              0.0003068,              0.0049015,              0.0049015,              0.0049015
                    517,               0.018466,              0.0097232,              0.0065528,             0.00047248,                0.92388,                 0.9375,                0.93763,                0.76431,                0.92388,                 0.9375,                0.94567,                0.66087,               0.017281,              0.0075972,              0.0082276,             0.00030766,              0.0048916,              0.0048916,              0.0048916
                    518,               0.017474,              0.0095001,              0.0073899,             0.00063793,                0.92482,                 0.9375,                0.93766,                0.72108,                0.96915,                 0.8125,                0.88768,                0.64443,               0.018896,              0.0076605,              0.0083511,             0.00031295,              0.0048817,              0.0048817,              0.0048817
                    519,                0.01662,               0.008991,              0.0063313,              0.0004631,                 0.9292,                0.93035,                0.93826,                0.74895,                 0.9292,                0.93035,                0.94227,                0.67364,               0.018332,              0.0075552,              0.0087025,             0.00031471,              0.0048718,              0.0048718,              0.0048718
                    520,               0.022485,               0.009066,              0.0074567,             0.00047609,                0.92668,                0.92888,                0.93897,                0.70171,                0.92668,                0.92888,                0.93897,                0.67057,                0.01916,              0.0074697,               0.008924,             0.00031972,              0.0048619,              0.0048619,              0.0048619
                    521,               0.018685,              0.0089636,              0.0070582,             0.00039404,                0.92459,                0.92669,                0.93965,                0.71557,                0.92459,                0.92669,                0.93965,                0.65515,                0.01718,              0.0075907,              0.0087097,             0.00031981,               0.004852,               0.004852,               0.004852
                    522,               0.017785,              0.0093518,              0.0072463,              0.0008768,                0.96907,                  0.875,                0.93184,                0.68477,                0.96907,                  0.875,                0.93184,                0.65521,               0.017404,               0.007674,              0.0086811,             0.00032163,              0.0048421,              0.0048421,              0.0048421
                    523,               0.015642,               0.010204,              0.0065735,             0.00049512,                0.97318,                  0.875,                0.93173,                0.80276,                0.97318,                  0.875,                0.93173,                0.65164,               0.016241,              0.0079529,              0.0086949,             0.00032201,              0.0048322,              0.0048322,              0.0048322
                    524,               0.017713,              0.0085257,              0.0066929,             0.00049097,                0.97282,                  0.875,                0.93162,                0.65267,                0.97282,                  0.875,                0.93162,                0.65044,               0.018714,              0.0081345,               0.008637,             0.00031962,              0.0048223,              0.0048223,              0.0048223
                    525,               0.017851,               0.010032,              0.0063759,              0.0004305,                0.95135,                0.90766,                0.94033,                0.76785,                0.95135,                0.90766,                0.94033,                0.65289,                0.01527,              0.0083425,              0.0084555,             0.00032291,              0.0048124,              0.0048124,              0.0048124
                    526,               0.016713,              0.0088276,              0.0062679,             0.00051042,                0.95294,                0.93075,                 0.9409,                0.80577,                0.95294,                0.93075,                 0.9409,                 0.6456,               0.016682,              0.0085556,              0.0083463,             0.00032721,              0.0048025,              0.0048025,              0.0048025
                    527,               0.016485,              0.0087369,              0.0065207,              0.0010226,                0.96017,                 0.9375,                0.94183,                0.75732,                0.96017,                 0.9375,                0.94183,                0.64366,                0.01661,              0.0084966,              0.0082994,             0.00033083,              0.0047926,              0.0047926,              0.0047926
                    528,               0.016997,              0.0086054,              0.0071655,             0.00055221,                0.95945,                 0.9375,                0.94162,                0.75588,                0.95945,                 0.9375,                0.94162,                0.64167,               0.018449,              0.0083264,              0.0085056,             0.00033507,              0.0047827,              0.0047827,              0.0047827
                    529,               0.017886,               0.010087,              0.0075626,             0.00044506,                0.95732,                 0.9375,                0.94228,                0.79551,                0.95732,                 0.9375,                0.94228,                0.63561,               0.016345,              0.0082127,              0.0084884,             0.00034466,              0.0047728,              0.0047728,              0.0047728
                    530,               0.017405,              0.0084643,              0.0070011,             0.00070799,                 0.9594,                 0.9375,                0.94228,                0.82271,                 0.9594,                 0.9375,                0.94228,                0.64329,               0.016935,              0.0081322,              0.0084078,             0.00035396,              0.0047629,              0.0047629,              0.0047629
                    531,               0.015585,              0.0091357,              0.0078302,             0.00040291,                0.95764,                 0.9375,                0.94205,                0.72934,                0.95764,                 0.9375,                0.94205,                0.66205,               0.019791,              0.0081138,              0.0084066,             0.00036097,               0.004753,               0.004753,               0.004753
                    532,               0.020472,               0.009414,              0.0081835,             0.00042799,                 0.9576,                 0.9375,                0.94228,                0.76606,                 0.9576,                 0.9375,                0.94228,                0.62555,                0.01798,              0.0081364,              0.0085251,             0.00037174,              0.0047431,              0.0047431,              0.0047431
                    533,               0.016645,              0.0094159,              0.0070125,             0.00058923,                0.95857,                 0.9375,                0.94205,                0.81103,                0.95857,                 0.9375,                0.94205,                0.63407,               0.016102,               0.008204,              0.0086012,             0.00038538,              0.0047332,              0.0047332,              0.0047332
                    534,               0.019966,               0.008763,              0.0073401,             0.00062511,                0.95844,                0.93522,                0.94183,                0.72936,                0.95844,                0.93522,                0.94183,                0.62517,               0.018589,              0.0082845,              0.0088272,             0.00041189,              0.0047233,              0.0047233,              0.0047233
